speed,route_id,trip_direction,observationdatetime,license_plate,trip_delay,last_stop_id,actual_trip_start_time,last_stop_arrival_time,vehicle_label,trip_id,id,location.type,location.coordinates
32.0,20D,DN,2022-12-01 02:11:15+00:00,GJ05BX2095,900.0,4041,2022-12-01 01:43:28+00:00,,A16,20426026,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.849774,21.25158)"
23.0,716U,UP,2022-12-01 01:02:34+00:00,GJ05BZ2876,1321.0,2780,2022-12-01 00:52:18+00:00,06:31:50,H303,20431230,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.78521,21.21912)"
24.0,302U,UP,2022-12-01 02:12:49+00:00,GJ05BZ3615,678.0,2208,2022-12-01 00:50:02+00:00,07:40:21,H359,20432034,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.82137,21.225485)"
0.0,205KD,DN,2022-12-01 02:01:42+00:00,GJ05BX3282,999.0,4529,2022-12-01 01:47:55+00:00,07:22:04,M38,20430533,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84187,21.122847)"
25.0,106RU,UP,2022-12-01 02:13:48+00:00,GJ05BX2152,900.0,2625,2022-12-01 02:14:08+00:00,,C030,20429722,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.838899,21.202895)"
18.0,506D,DN,2022-12-01 00:49:23+00:00,GJ05BX3508,722.0,4013,2022-12-01 00:37:54+00:00,06:16:13,M60,20427779,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.794068,21.159322)"
0.0,153RD,DN,2022-12-01 01:28:16+00:00,GJ05BX3148,554.0,10,2022-12-01 01:08:34+00:00,06:54:16,C155,20430351,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840099,21.204082)"
47.0,12D,DN,2022-12-01 02:12:24+00:00,GJ05BX0867,109.0,2049,2022-12-01 02:03:05+00:00,,P47,20432702,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.884535,21.202244)"
26.0,21D,DN,2022-12-01 02:39:19+00:00,GJ05CU6881,1003.0,2008,2022-12-01 01:54:34+00:00,08:08:19,E097,20425367,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.794029,21.21037)"
5.0,21U,UP,2022-12-01 00:52:05+00:00,GJ05CU2366,784.0,1017,2022-12-01 00:38:25+00:00,06:22:00,E022,20425217,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833546,21.209062)"
17.0,17AU,UP,2022-12-01 01:18:41+00:00,GJ05CU5784,632.0,1015,2022-12-01 00:41:21+00:00,06:47:06,E069,20425566,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.823893,21.208669)"
44.0,105D,DN,2022-12-01 01:31:16+00:00,GJ05BX3191,338.0,2065,2022-12-01 01:07:01+00:00,06:57:36,M17,20428830,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.831695,21.157728)"
48.0,17AD,DN,2022-12-01 02:33:05+00:00,GJ05CU5795,273.0,6003,2022-12-01 01:44:35+00:00,,E072,20425527,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.918873,21.245212)"
11.0,17AD,DN,2022-12-01 03:01:34+00:00,GJ05CU5917,452.0,1016,2022-12-01 02:37:04+00:00,,E065,20425724,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.839001,21.202885)"
22.0,213U,UP,2022-12-01 01:58:47+00:00,GJ05BZ1458,48.0,2086,2022-12-01 01:26:19+00:00,07:27:11,H219,20431193,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.865319,21.216927)"
0.0,21D,DN,2022-12-01 03:08:30+00:00,GJ05CU6866,472.0,2069,2022-12-01 03:02:45+00:00,08:37:00,E084,20425297,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.870142,21.156251)"
13.0,104D,DN,2022-12-01 01:57:52+00:00,GJ05BX3043,343.0,4446,2022-12-01 01:46:11+00:00,07:25:41,M04,20428507,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.869388,21.154192)"
22.0,22U,UP,2022-12-01 02:06:37+00:00,GJ05BX8837,145.0,4252,2022-12-01 02:02:37+00:00,,H15,20429153,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.851557,21.246411)"
48.0,13U,UP,2022-12-01 02:55:39+00:00,GJ05CU2192,391.0,6011,2022-12-01 01:15:53+00:00,07:23:38,E040,20426256,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.915744,21.183285)"
0.0,14D,DN,2022-12-01 03:04:16+00:00,GJ05CU2830,12.0,2003,2022-12-01 02:20:16+00:00,08:34:01,E046,20430821,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.795648,21.189055)"
26.0,17AU,UP,2022-12-01 00:43:39+00:00,GJ05CU5646,322.0,4034,2022-12-01 00:30:29+00:00,06:10:54,E054,20425457,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.899982,21.230007)"
45.0,17AD,DN,2022-12-01 03:00:26+00:00,GJ05CU5748,312.0,1012,2022-12-01 02:52:31+00:00,08:26:51,E068,20425734,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.813588,21.204853)"
0.0,21D,DN,2022-12-01 01:15:46+00:00,GJ05CU6866,793.0,1001,2022-12-01 00:50:01+00:00,06:44:16,E084,20425295,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.838636,21.204811)"
13.0,12D,DN,2022-12-01 01:42:09+00:00,GJ05BV2549,347.0,4050,2022-12-01 01:35:11+00:00,07:11:09,P30,20432961,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.897015,21.210273)"
0.0,17AU,UP,2022-12-01 00:32:24+00:00,GJ05CU5646,48.0,6009,2022-12-01 00:30:29+00:00,,E054,20425457,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.946944,21.261752)"
0.0,13U,UP,2022-12-01 01:19:26+00:00,GJ05CU5516,243.0,2030,2022-12-01 00:53:41+00:00,06:47:11,E050,20426247,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.866479,21.205666)"
0.0,13U,UP,2022-12-01 02:06:04+00:00,GJ05BZ3538,97.0,2017,2022-12-01 01:53:52+00:00,07:34:12,H371,20426274,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.830367,21.230679)"
0.0,14D,DN,2022-12-01 00:38:44+00:00,GJ05BX8849,105.0,4042,2022-12-01 00:37:14+00:00,,H30,20430861,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.856261,21.255342)"
15.0,205KD,DN,2022-12-01 01:17:13+00:00,GJ05BX3263,197.0,4513,2022-12-01 00:28:34+00:00,06:46:33,M34,20430518,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.827543,21.145587)"
32.0,21D,DN,2022-12-01 01:15:30+00:00,GJ05CU7038,810.0,2076,2022-12-01 01:00:25+00:00,06:44:45,E105,20425311,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.870705,21.186579)"
30.0,02U,UP,2022-12-01 02:55:44+00:00,GJ05BX8672,261.0,1001,2022-12-01 02:19:11+00:00,,H43,20428688,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.824828,21.209527)"
21.0,21D,DN,2022-12-01 02:49:45+00:00,GJ05CU7217,500.0,6012,2022-12-01 02:07:15+00:00,08:15:55,E100,20425421,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.807844,21.199714)"
30.0,12U,UP,2022-12-01 00:56:09+00:00,GJ05BX1314,27.0,4008,2022-12-01 00:50:38+00:00,06:25:09,P55,20432986,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.769549,21.14967)"
0.0,13U,UP,2022-12-01 02:05:58+00:00,GJ05CU2192,700.0,6883,2022-12-01 01:15:53+00:00,07:33:03,E040,20426256,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.958367,21.173245)"
16.0,21U,UP,2022-12-01 01:15:25+00:00,GJ05CU5520,96.0,2012,2022-12-01 01:14:40+00:00,,E063,20425257,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789576,21.223506)"
0.0,116BRU,UP,2022-12-01 01:57:29+00:00,GJ05BZ3917,232.0,10,2022-12-01 01:55:53+00:00,,H324,20431011,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.8399,21.20187)"
27.0,14D,DN,2022-12-01 02:56:30+00:00,GJ05CU2718,318.0,2012,2022-12-01 02:29:55+00:00,08:25:20,E039,20430827,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.789602,21.224726)"
41.0,137JU,UP,2022-12-01 03:04:47+00:00,GJ05BZ0751,2064.0,2715,2022-12-01 02:38:35+00:00,08:30:07,H146,20431298,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.793235,21.247355)"
30.0,17AU,UP,2022-12-01 02:05:53+00:00,GJ05CU0594,613.0,4003,2022-12-01 01:45:43+00:00,07:34:13,E004,20425743,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.869715,21.218653)"
6.0,117D,DN,2022-12-01 02:40:11+00:00,GJ05BX2829,27.0,2004,2022-12-01 02:13:19+00:00,,C132,20432507,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.839641,21.187745)"
22.0,21U,UP,2022-12-01 02:53:30+00:00,GJ05CU7449,648.0,1003,2022-12-01 02:28:30+00:00,08:22:10,E115,20425376,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.848016,21.19436)"
5.0,212JD,DN,2022-12-01 02:04:43+00:00,GJ05BX3279,628.0,4041,2022-12-01 01:39:51+00:00,07:33:23,C168,20430095,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.854089,21.255571)"
29.0,116BRU,UP,2022-12-01 01:21:59+00:00,GJ05BZ0713,734.0,1006,2022-12-01 01:16:36+00:00,06:50:28,H141,20430997,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.830581,21.183422)"
43.0,116RU,UP,2022-12-01 00:58:59+00:00,GJ05BZ1535,56.0,2647,2022-12-01 00:39:23+00:00,06:28:27,H234,20431510,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.80702,21.149376)"
32.0,17AD,DN,2022-12-01 03:06:59+00:00,GJ05CU5917,253.0,2082,2022-12-01 02:37:04+00:00,08:34:04,E065,20425724,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.851521,21.210397)"
21.0,20D,DN,2022-12-01 02:57:47+00:00,GJ05BX2282,553.0,10,2022-12-01 02:45:57+00:00,08:24:06,A34,20426090,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.838476,21.203461)"
13.0,104D,DN,2022-12-01 02:55:36+00:00,GJ05BX3044,290.0,2565,2022-12-01 02:33:44+00:00,,M05,20428525,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.847866,21.173757)"
16.0,17AU,UP,2022-12-01 02:54:58+00:00,GJ05CU2487,665.0,4032,2022-12-01 02:26:43+00:00,08:10:38,E030,20425508,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840364,21.206859)"
0.0,153RD,DN,2022-12-01 02:57:19+00:00,GJ05BX3421,196.0,4389,2022-12-01 02:29:26+00:00,,C189,20430358,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87577,21.21914)"
0.0,153RD,DN,2022-12-01 03:01:39+00:00,GJ05BX3421,87.0,4389,2022-12-01 02:29:26+00:00,,C189,20430358,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87577,21.21914)"
11.0,12U,UP,2022-12-01 03:05:08+00:00,GJ05BX1314,10.0,4008,2022-12-01 02:57:27+00:00,08:32:17,P55,20432988,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.775308,21.152037)"
10.0,12D,DN,2022-12-01 01:11:53+00:00,GJ05BV4819,42.0,2055,2022-12-01 01:00:45+00:00,06:40:54,P42,20432736,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.796567,21.160646)"
0.0,21U,UP,2022-12-01 03:05:00+00:00,GJ05CU7217,294.0,2012,2022-12-01 03:01:00+00:00,,E100,20425422,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.790667,21.2314)"
48.0,17AD,DN,2022-12-01 00:42:09+00:00,GJ05CU0594,367.0,2001,2022-12-01 00:39:44+00:00,,E004,20425742,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.795408,21.188735)"
24.0,21U,UP,2022-12-01 02:05:18+00:00,GJ05CU7048,498.0,2080,2022-12-01 01:32:53+00:00,07:35:23,E101,20425450,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.86067,21.191533)"
27.0,19U,UP,2022-12-01 02:38:15+00:00,GJ05BX1750,115.0,4055,2022-12-01 01:08:30+00:00,06:52:16,A05,20427281,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.89444,21.188641)"
4.0,21D,DN,2022-12-01 03:02:15+00:00,GJ05CU2517,802.0,10,2022-12-01 02:31:55+00:00,08:29:15,E047,20425248,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840104,21.2041)"
25.0,17AD,DN,2022-12-01 03:08:56+00:00,GJ05CU5921,84.0,2002,2022-12-01 03:05:51+00:00,08:36:21,E062,20425469,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.796521,21.190083)"
30.0,13U,UP,2022-12-01 02:49:40+00:00,GJ05CU5944,53.0,2024,2022-12-01 02:33:55+00:00,08:19:05,E073,20426215,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.84216,21.22744)"
5.0,19U,UP,2022-12-01 02:40:58+00:00,GJ05BX2414,79.0,2034,2022-12-01 00:30:16+00:00,08:09:29,A46,20427278,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.869688,21.193418)"
29.0,17AD,DN,2022-12-01 02:01:31+00:00,GJ05CU5793,272.0,2002,2022-12-01 01:56:56+00:00,,E053,20425596,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.802304,21.19431)"
0.0,21D,DN,2022-12-01 01:21:36+00:00,GJ05CU6866,821.0,1016,2022-12-01 00:50:01+00:00,06:51:26,E084,20425295,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.831203,21.211249)"
47.0,21D,DN,2022-12-01 02:10:55+00:00,GJ05CU7217,169.0,2081,2022-12-01 02:07:15+00:00,,E100,20425421,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.866756,21.15237)"
7.0,21U,UP,2022-12-01 02:16:43+00:00,GJ05CU7038,1434.0,2074,2022-12-01 01:59:28+00:00,,E105,20425312,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.835726,21.206581)"
0.0,716D,DN,2022-12-01 02:11:22+00:00,GJ05BZ2876,386.0,4664,2022-12-01 01:48:58+00:00,07:18:46,H303,20431247,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.759419,21.136992)"
0.0,14D,DN,2022-12-01 02:14:04+00:00,GJ05CU2891,385.0,2004,2022-12-01 01:55:29+00:00,,E048,20430693,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.815681,21.231448)"
0.0,17AD,DN,2022-12-01 02:03:31+00:00,GJ05CU0549,469.0,2028,2022-12-01 01:32:36+00:00,07:30:46,E002,20425586,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.87484,21.220711)"
45.0,706D,DN,2022-12-01 00:48:16+00:00,GJ05BZ4152,321.0,1022,2022-12-01 00:35:50+00:00,,H332,20429358,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.80547,21.191249)"
0.0,104U,UP,2022-12-01 00:50:26+00:00,GJ05BX3022,265.0,10,2022-12-01 00:36:23+00:00,,M02,20428467,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840098,21.203873)"
20.0,13U,UP,2022-12-01 02:44:36+00:00,GJ05BZ3538,352.0,6880,2022-12-01 01:53:52+00:00,08:13:20,H371,20426274,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.921003,21.181963)"
39.0,21U,UP,2022-12-01 01:27:41+00:00,GJ05CU1096,1045.0,2006,2022-12-01 01:19:31+00:00,06:56:26,E012,20425237,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.804889,21.199378)"
50.0,21D,DN,2022-12-01 02:06:25+00:00,GJ05CU6965,1169.0,2011,2022-12-01 01:18:39+00:00,07:36:30,E088,20425327,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.790163,21.220402)"
46.0,13U,UP,2022-12-01 01:17:43+00:00,GJ05CU2192,215.0,2012,2022-12-01 01:15:53+00:00,,E040,20426256,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.800001,21.232889)"
0.0,12U,UP,2022-12-01 00:40:06+00:00,GJ05BV2549,91.0,4011,2022-12-01 00:32:08+00:00,06:10:06,P30,20432960,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.779784,21.153788)"
0.0,104U,UP,2022-12-01 00:51:57+00:00,GJ05BX3022,361.0,10,2022-12-01 00:36:23+00:00,,M02,20428467,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840098,21.203873)"
25.0,21U,UP,2022-12-01 01:18:41+00:00,GJ05CU0654,1074.0,2075,2022-12-01 00:47:31+00:00,06:48:16,E003,20425227,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.871411,21.18148)"
41.0,20U,UP,2022-12-01 00:51:16+00:00,GJ05BX2049,297.0,2021,2022-12-01 00:41:09+00:00,06:20:46,A13,20425970,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.839767,21.231584)"
0.0,205KD,DN,2022-12-01 00:34:12+00:00,GJ05BX3263,109.0,6995,2022-12-01 00:28:34+00:00,06:02:13,M34,20430518,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.878842,21.07374)"
30.0,16D,DN,2022-12-01 01:15:30+00:00,GJ05BZ3662,627.0,2074,2022-12-01 01:06:28+00:00,06:42:28,H370,20426661,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.871087,21.185214)"
8.0,17AU,UP,2022-12-01 00:36:09+00:00,GJ05CU5646,2.0,6005,2022-12-01 00:30:29+00:00,06:03:39,E054,20425457,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.930308,21.252641)"
0.0,12U,UP,2022-12-01 01:29:02+00:00,GJ05BV2998,181.0,2050,2022-12-01 01:09:34+00:00,06:57:42,P34,20432713,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.825964,21.174734)"
0.0,305D,DN,2022-12-01 02:15:20+00:00,GJ05BX3732,1186.0,2515,2022-12-01 01:53:08+00:00,,M67,20429041,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.833407,21.129714)"
24.0,19U,UP,2022-12-01 00:45:33+00:00,GJ05BX2414,59.0,4037,2022-12-01 00:30:16+00:00,06:15:03,A46,20427278,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.877481,21.190112)"
0.0,21D,DN,2022-12-01 02:13:15+00:00,GJ05CU6689,920.0,2010,2022-12-01 01:40:00+00:00,,E092,20425351,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.837639,21.204124)"
0.0,19U,UP,2022-12-01 02:50:41+00:00,GJ05BX8878,375.0,6883,2022-12-01 01:51:36+00:00,,H18,20427333,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.95788,21.173398)"
0.0,153RD,DN,2022-12-01 01:24:25+00:00,GJ05BX3148,306.0,2301,2022-12-01 01:08:34+00:00,,C155,20430351,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-live-eta,Point,"(72.840107,21.204773)"
