trip_id,arrival_time,stop_sequence,stop_id,id,observationdatetime,departure_time
20425414,20:13:32,5,2008,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:13:37
20425414,20:16:55,7,2006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:17:00
20425414,20:27:28,9,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:27:33
20425414,20:30:40,11,1016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:30:45
20425414,20:35:37,13,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:35:42
20425414,20:38:13,15,1002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:38:18
20425414,20:41:26,17,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:41:31
20425414,20:45:16,19,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:45:21
20425414,20:49:14,21,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:49:19
20425414,20:53:19,23,2075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:53:24
20425414,20:57:09,25,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:57:14
20425414,20:59:37,27,2071,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:59:42
20425414,21:04:36,29,2069,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:04:41
20425415,09:23:33,2,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:23:38
20425418,17:55:16,6,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,17:55:21
20425418,18:35:37,24,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:35:42
20425418,18:46:29,30,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:46:34
20425415,10:15:20,26,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:15:25
20425419,19:31:01,5,2071,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,19:31:06
20425416,11:07:14,21,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:07:19
20425416,11:11:19,23,2075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:11:24
20425416,11:15:09,25,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:15:14
20425416,11:17:37,27,2071,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:17:42
20425416,11:22:36,29,2069,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:22:41
20425416,11:33:00,31,4022,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:33:05
20425417,11:45:33,2,2068,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:45:38
20425417,11:48:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:48:48
20425417,11:53:08,6,2072,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:53:13
20425417,11:55:53,8,2074,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:55:58
20425417,11:59:30,10,2076,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:59:35
20425417,12:04:16,12,2080,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:04:21
20425417,12:07:08,14,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:07:13
20425417,12:11:20,16,1003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:11:25
20425417,12:37:20,26,2007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,12:37:25
20425420,20:36:33,4,2009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,20:36:38
20425418,17:45:00,1,2012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,17:45:05
20425418,18:21:26,17,2077,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:21:31
20425418,18:25:16,19,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:25:21
20425418,18:29:14,21,2081,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:29:19
20425418,18:33:19,23,2075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:33:24
20425418,18:37:09,25,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:37:14
20425421,07:49:25,7,2073,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:49:30
20425421,07:53:07,9,2075,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,07:53:12
20425421,08:00:47,13,2079,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:00:52
20425419,19:27:43,4,2070,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,19:27:48
20425419,19:46:08,14,2078,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,19:46:13
20425506,21:16:42,16,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:16:47
20425510,10:50:41,12,4054,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:50:46
20425510,10:58:42,16,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:58:47
20425510,11:00:54,17,4002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:00:59
20425510,11:03:55,19,2086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:04:00
20425510,11:05:57,20,2085,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:06:02
20425510,11:07:08,21,2084,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:07:13
20425510,11:08:39,22,2083,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:08:44
20425506,21:55:05,34,2001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,21:55:10
20425508,08:17:41,12,4054,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:17:46
20425508,08:23:14,14,4032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:23:19
20425508,08:25:42,16,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,08:25:47
20425508,09:04:05,34,2001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:04:10
20425519,10:08:39,21,4032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:08:44
20425519,10:09:41,22,4065,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:09:46
20425519,10:11:16,23,4054,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:11:21
20425519,10:14:51,24,4033,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:14:56
20425519,10:17:14,25,4034,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:17:19
20425519,10:19:02,26,4035,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:19:07
20425519,10:20:34,27,4036,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:20:39
20425519,10:22:08,28,6002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:22:13
20425519,10:25:59,29,6003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:26:04
20425519,10:27:36,30,6004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:27:41
20425519,10:29:22,31,6005,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:29:27
20425519,10:31:25,32,6006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:31:30
20425519,10:33:32,33,6007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:33:37
20425519,10:34:54,34,6009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:34:59
20425520,10:39:00,1,6009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:39:05
20425520,10:41:29,2,6007,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:41:34
20425520,10:44:03,3,6006,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:44:08
20425520,10:45:20,4,6005,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:45:25
20425520,10:47:19,5,6004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:47:24
20425520,10:49:18,6,6003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:49:23
20425520,10:50:55,7,6002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:51:00
20425520,10:52:27,8,4036,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:52:32
20425520,10:56:08,9,4035,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:56:13
20425520,10:57:34,10,4034,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:57:39
20425520,10:59:03,11,4033,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:59:08
20425520,11:00:41,12,4054,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:00:46
20425520,11:02:54,13,4065,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:02:59
20425520,11:06:14,14,4032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:06:19
20425520,11:07:44,15,4004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:07:49
20425520,11:08:42,16,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:08:47
20425520,11:10:54,17,4002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:10:59
20425520,11:12:12,18,2028,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:12:17
20425520,11:13:55,19,2086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:14:00
20425520,11:15:57,20,2085,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:16:02
20425520,11:17:08,21,2084,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:17:13
20425520,11:18:39,22,2083,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:18:44
20425520,11:30:06,28,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:30:11
20425520,11:38:47,30,1012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:38:52
20425529,09:38:04,2,2002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:38:09
20425520,11:43:15,33,2002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:43:20
20425521,13:06:09,15,2085,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:06:14
20425529,09:59:46,11,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,09:59:51
20425529,10:03:29,12,2082,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:03:34
20425521,13:16:39,21,4032,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:16:44
20425529,10:09:44,16,2086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:09:49
20425529,10:13:08,18,4002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:13:13
20425529,10:14:57,19,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:15:02
20425529,10:16:19,20,4004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:16:24
20425522,14:43:00,1,6009,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,14:43:05
20425529,10:21:16,23,4054,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:21:21
20425522,14:51:19,5,6004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,14:51:24
20425522,14:54:55,7,6002,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,14:55:00
20425522,15:00:08,9,4035,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,15:00:13
20425530,10:59:18,6,6003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,10:59:23
20425530,11:31:21,24,10,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:31:26
20425530,11:38:05,26,1016,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:38:10
20425530,11:40:06,28,6012,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:40:11
20425530,11:57:05,34,2001,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,11:57:10
20425531,13:01:55,6,1013,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:02:00
20425531,13:18:29,12,2082,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:18:34
20425531,13:21:40,14,2084,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:21:45
20425531,13:24:44,16,2086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,13:24:49
20425659,18:42:44,15,4004,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:42:49
20425659,18:43:42,16,4003,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:43:47
20425659,18:48:55,19,2086,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:49:00
20425659,18:50:57,20,2085,suratmunicipal.org/6db486cb4f720e8585ba1f45a931c63c25dbbbda/rs.iudx.org.in/surat-itms-realtime-info/surat-itms-schedule-info,2022-11-30 23:32:01+00:00,18:51:02
